[20/Mar/2018 06:46:42] "POST /admin/crm/server/add/?_to_field=id&_popup=1 HTTP/1.1" 200 5932
[20/Mar/2018 06:46:42] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:47:02] "POST /admin/crm/serverlist/add/?_to_field=id&_popup=1 HTTP/1.1" 200 9050
[20/Mar/2018 06:47:02] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:47:29] "POST /admin/crm/hostserver03/add/ HTTP/1.1" 302 0
[20/Mar/2018 06:47:29] "GET /admin/crm/hostserver03/ HTTP/1.1" 200 20027
[20/Mar/2018 06:47:29] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:47:33] "GET /crm/hostservers03/ HTTP/1.1" 200 12890
[20/Mar/2018 06:47:33] "GET /static/bootstrap/css/dashboard.css HTTP/1.1" 304 0
[20/Mar/2018 06:47:33] "GET /static/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[20/Mar/2018 06:47:33] "GET /static/bootstrap/css/custom.css HTTP/1.1" 304 0
[20/Mar/2018 06:47:33] "GET /static/bootstrap/js/jquery-3.2.1.js HTTP/1.1" 304 0
[20/Mar/2018 06:47:33] "GET /static/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[20/Mar/2018 06:47:33] "GET /static/bootstrap/js/holder.min.js HTTP/1.1" 304 0
[20/Mar/2018 06:47:33] "GET /static/bootstrap/js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 0
[20/Mar/2018 06:51:57] "GET /crm/hostservers03/ HTTP/1.1" 200 12890
[20/Mar/2018 06:51:58] "GET /static/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[20/Mar/2018 06:51:58] "GET /static/bootstrap/css/dashboard.css HTTP/1.1" 304 0
[20/Mar/2018 06:51:58] "GET /static/bootstrap/css/custom.css HTTP/1.1" 304 0
[20/Mar/2018 06:51:58] "GET /static/bootstrap/js/jquery-3.2.1.js HTTP/1.1" 304 0
[20/Mar/2018 06:51:58] "GET /static/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[20/Mar/2018 06:51:58] "GET /static/bootstrap/js/holder.min.js HTTP/1.1" 304 0
[20/Mar/2018 06:51:58] "GET /static/bootstrap/js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 0
[20/Mar/2018 06:52:04] "GET /crm/hostservers03/ HTTP/1.1" 200 12890
[20/Mar/2018 06:52:04] "GET /static/bootstrap/css/dashboard.css HTTP/1.1" 304 0
[20/Mar/2018 06:52:04] "GET /static/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[20/Mar/2018 06:52:04] "GET /static/bootstrap/css/custom.css HTTP/1.1" 304 0
[20/Mar/2018 06:52:04] "GET /static/bootstrap/js/jquery-3.2.1.js HTTP/1.1" 304 0
[20/Mar/2018 06:52:04] "GET /static/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[20/Mar/2018 06:52:04] "GET /static/bootstrap/js/holder.min.js HTTP/1.1" 304 0
[20/Mar/2018 06:52:04] "GET /static/bootstrap/js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 0
[20/Mar/2018 06:53:01] "GET /admin/crm/hostserver03/add/ HTTP/1.1" 200 16941
[20/Mar/2018 06:53:01] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:54:45] "GET /admin/crm/server/add/?_to_field=id&_popup=1 HTTP/1.1" 200 5668
[20/Mar/2018 06:54:45] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:55:38] "POST /admin/crm/server/add/?_to_field=id&_popup=1 HTTP/1.1" 200 380
[20/Mar/2018 06:56:53] "GET /admin/crm/serverlist/add/?_to_field=id&_popup=1 HTTP/1.1" 200 8813
[20/Mar/2018 06:56:53] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:57:04] "POST /admin/crm/serverlist/add/?_to_field=id&_popup=1 HTTP/1.1" 200 409
